datetime,average,duration,trend,next-position
9/14/2023 6:00,0.0002245,2,0.000345,SS
9/15/2023 10:00,0.00199325,4,8.21e-05,MS
9/15/2023 20:00,0.00320875,4,-6.45e-05,MB
9/16/2023 8:00,0.0042025,4,0.0001264,MS
9/16/2023 15:00,0.0048585,2,-0.000275,MS
9/17/2023 0:00,0.0039345,4,3.08e-05,SB
9/17/2023 19:00,0.002404,2,0.000934,MS
9/18/2023 1:00,0.001226,3,0.0001735,MS
9/18/2023 6:00,0.0019535,2,-3.5e-05,MS
9/18/2023 13:00,0.002527667,3,-0.0001555,SB
9/19/2023 12:00,-0.001189667,3,-0.000206,MS
9/20/2023 3:00,-0.000408,1,0.0,WB
9/21/2023 0:00,0.0006195,2,0.001257,MS
9/21/2023 5:00,0.001251667,3,-5.7e-05,SS
9/22/2023 13:00,-0.000959333,3,-2.25e-05,SS
9/23/2023 3:00,0.003864833,6,-1.23e-05,WB
9/24/2023 8:00,0.004697375,8,-8.49e-06,MS
9/24/2023 17:00,0.006067,4,-0.000295,WB
9/25/2023 12:00,0.003206375,8,-0.000294607,MS
9/26/2023 4:00,0.003826714,7,0.000153071,MS
9/27/2023 23:00,0.010672,1,0.0,SB
9/28/2023 23:00,0.004168,1,0.0,MS
9/29/2023 8:00,0.005852583,12,3.6e-05,MS
9/30/2023 6:00,0.007241,2,-0.000146,MB
10/2/2023 3:00,0.006972333,6,4.75e-05,WB
10/2/2023 18:00,0.0072845,2,0.000845,MS
10/3/2023 5:00,0.008253333,3,-0.000271,WB
10/3/2023 16:00,0.0080768,5,-0.0001075,WB
10/4/2023 19:00,0.00511,1,0.0,MS
10/5/2023 7:00,0.004525,1,0.0,MB
10/5/2023 11:00,0.004629,1,0.0,MB
10/6/2023 9:00,0.001991,2,-0.000734,WB
10/6/2023 21:00,0.0005405,2,0.000841,MS
10/7/2023 10:00,0.0056185,2,-0.000231,WB
10/8/2023 7:00,0.000769,1,0.0,MS
10/8/2023 16:00,0.0019125,4,7e-06,MS
10/9/2023 0:00,0.00266275,4,0.0001153,MS
10/10/2023 17:00,0.004863667,3,0.000154,MB
10/11/2023 12:00,0.003927667,3,-8.2e-05,MS
10/12/2023 7:00,0.009692,1,0.0,MB
10/12/2023 20:00,0.008805,3,-0.000158,WB
10/13/2023 4:00,0.008073,2,0.000404,MS
10/13/2023 14:00,0.009128333,3,0.000103,MS
10/13/2023 19:00,0.009441,1,0.0,WB
10/13/2023 21:00,0.008838,1,0.0,WB
10/15/2023 10:00,0.006043,2,-9.8e-05,MS
10/15/2023 17:00,0.005159,1,0.0,WB
10/15/2023 19:00,0.005392,1,0.0,MS
10/15/2023 23:00,0.005839,1,0.0,WB
10/16/2023 13:00,0.005491,1,0.0,SS
10/18/2023 11:00,0.000677333,3,0.000151,MS
10/19/2023 12:00,-0.002997,1,0.0,WB
10/20/2023 2:00,-0.005521667,6,9.7e-05,MS
10/21/2023 0:00,0.0027052,5,0.0001536,WB
10/21/2023 20:00,0.002626333,3,0.0001515,MS
10/23/2023 11:00,0.012893,1,0.0,WB
10/24/2023 9:00,0.015592,5,-0.0016497,WB
10/25/2023 8:00,0.013631,1,0.0,MS
10/25/2023 16:00,0.013237,3,-0.0001325,WB
10/26/2023 0:00,0.013007,1,0.0,WB
10/26/2023 2:00,0.013205,1,0.0,MS
10/26/2023 12:00,0.015653,1,0.0,WB
10/27/2023 8:00,0.0130895,2,0.000367,MS
10/27/2023 17:00,0.01271575,4,-0.0002549,WB
10/28/2023 16:00,0.01377375,4,0.0001733,MS
10/29/2023 8:00,0.018959,3,-0.0006195,WB
10/30/2023 22:00,0.0160385,2,-0.000309,MB
10/31/2023 17:00,0.011122286,7,-0.000163321,SS
11/2/2023 11:00,0.026158,1,0.0,WB
11/3/2023 20:00,0.0103705,4,-0.000365,SB
11/4/2023 16:00,0.0101005,8,-5.47e-05,WB
11/5/2023 1:00,0.01014575,4,0.0005603,MS
11/5/2023 18:00,0.0142405,2,0.001785,MS
11/5/2023 23:00,0.017116,1,0.0,SS
11/6/2023 5:00,0.019423,3,-0.000195,SB
11/7/2023 20:00,0.0088505,4,5.88e-05,SS
11/10/2023 8:00,0.03536,1,0.0,WB
11/11/2023 8:00,0.0174304,5,-0.0001141,MS
11/12/2023 8:00,0.017637,1,0.0,MS
11/12/2023 14:00,0.018557,2,-0.00053,MS
11/13/2023 4:00,0.023961,2,-0.001006,WB
11/14/2023 9:00,0.014628,3,6.2e-05,MS
11/14/2023 15:00,0.014999,1,0.0,SS
11/14/2023 21:00,0.016766333,3,2.6e-05,MB
11/15/2023 14:00,0.01427,2,-5.2e-05,MB
11/16/2023 0:00,0.012248,1,0.0,MS
11/16/2023 7:00,0.012794667,3,-0.000771,WB
11/16/2023 11:00,0.011800333,3,-4.65e-05,WB
11/17/2023 8:00,0.01012725,8,-5.73e-05,MS
11/17/2023 20:00,0.0100185,4,-3.76e-05,MB
11/19/2023 12:00,0.008538333,3,4.5e-06,MS
11/19/2023 23:00,0.008082,1,0.0,SS
11/21/2023 9:00,0.008994429,7,-1.08e-05,WB
11/21/2023 23:00,0.007892,1,0.0,SS
11/22/2023 4:00,0.00924125,4,-5.5e-06,SB
11/23/2023 16:00,0.01183,1,0.0,WB
11/24/2023 10:00,0.011491,1,0.0,MS
11/24/2023 23:00,0.01511,1,0.0,SB
11/25/2023 15:00,0.011102,1,0.0,MB
11/26/2023 0:00,0.009073875,8,0.00013975,MS
11/27/2023 0:00,0.00970075,4,6.49e-05,MS
11/27/2023 5:00,0.010290333,3,-0.0004105,SB
11/28/2023 0:00,0.008123,2,1e-05,MS
11/28/2023 9:00,0.007422571,7,-7.25e-05,MS
11/28/2023 17:00,0.008495143,7,4.69e-05,SB
11/30/2023 4:00,0.007279,4,8.58e-05,MS
11/30/2023 12:00,0.008187,1,0.0,MS
12/1/2023 0:00,0.0077645,4,0.0001424,MS
12/1/2023 21:00,0.018189,3,-2.75e-05,MB
12/2/2023 20:00,0.01342,1,0.0,MS
12/3/2023 6:00,0.013932,1,0.0,MS
12/3/2023 12:00,0.014343,4,0.000156,WB
12/4/2023 14:00,0.0281755,2,-0.000529,WB
12/6/2023 2:00,0.016735,2,-0.000176,WB
12/6/2023 6:00,0.0146565,2,-1.3e-05,SB
12/6/2023 16:00,0.0123195,2,-7e-06,WB
12/7/2023 8:00,0.00946025,4,1.31e-05,MS
12/7/2023 16:00,0.009852,4,3.74e-05,MS
12/8/2023 16:00,0.021517667,3,-0.0007845,WB
12/10/2023 0:00,0.019067333,3,-0.000568,WB
12/10/2023 8:00,0.021375,2,-0.000354,MS
12/11/2023 2:00,0.02392,1,0.0,WB
12/12/2023 8:00,0.013225,1,0.0,WB
12/12/2023 16:00,0.01396,1,0.0,MS
12/13/2023 20:00,0.01886625,4,-0.0004845,SB
12/15/2023 16:00,0.0149302,5,-0.0002747,WB
12/18/2023 0:00,0.030906,1,0.0,WB
12/18/2023 16:00,0.02288025,8,-0.000275952,MB
12/19/2023 16:00,0.024988,2,-0.00152,WB
12/20/2023 0:00,0.031449,8,-0.000164476,SB
12/21/2023 0:00,0.022115333,3,0.0007725,MS
12/21/2023 16:00,0.025389667,3,-0.000678,WB
12/24/2023 16:00,0.0183874,5,-0.0001489,WB
12/25/2023 16:00,0.0278045,8,-2.38e-06,SS
12/26/2023 12:00,0.04320225,4,0.0002629,MS
12/26/2023 19:00,0.046542667,3,-0.000976,WB
12/27/2023 16:00,0.03404175,4,3.99e-05,MS
12/28/2023 5:00,0.033009333,3,0.001333,SS
12/28/2023 20:00,0.05023175,8,0.000143857,WB
12/30/2023 6:00,0.036756,1,0.0,SS
12/31/2023 8:00,0.0392905,2,0.001639,MS
12/31/2023 13:00,0.037105545,11,-1.97e-05,SS
1/1/2024 12:00,0.041597667,3,-0.000215,WB
1/1/2024 23:00,0.03934,1,0.0,SS
1/2/2024 7:00,0.050921,1,0.0,WB
1/2/2024 9:00,0.046988167,6,0.000720714,WB
1/2/2024 16:00,0.050623333,3,-0.0023355,WB
1/4/2024 0:00,0.01167,8,0.000152048,WB
1/4/2024 10:00,0.007375846,13,0.000340648,WB
1/5/2024 8:00,0.007353,2,0.000636,MS
1/5/2024 15:00,0.0070858,5,-0.0004351,WB
1/7/2024 10:00,0.00536675,4,8.03e-05,MS
1/7/2024 15:00,0.005914,1,0.0,MS
1/7/2024 17:00,0.005265,3,0.000497,WB
1/8/2024 15:00,0.002313,1,0.0,MS
1/9/2024 8:00,0.01023775,4,-5.07e-05,WB
1/10/2024 2:00,0.011908,3,0.0003455,MS
1/10/2024 8:00,0.0102025,2,-0.000499,WB
1/11/2024 8:00,0.009955,1,0.0,MS
1/11/2024 22:00,0.021615,2,-0.001698,MB
1/13/2024 21:00,0.006449,2,0.000246,MS
1/14/2024 15:00,0.010104,1,0.0,MB
1/14/2024 21:00,0.009721333,3,0.000261,SS
1/15/2024 6:00,0.012045,2,-0.000742,MS
1/15/2024 12:00,0.01265125,4,-0.0001403,SS
1/15/2024 20:00,0.01353,1,0.0,MB
1/19/2024 17:00,0.011878,1,0.0,WB
1/19/2024 20:00,0.010178,4,-0.0001304,SS
1/20/2024 5:00,0.012021667,3,-0.0001225,SB
1/21/2024 4:00,0.005334,3,-0.0001415,MS
1/21/2024 11:00,0.004025,2,0.000678,MS
1/22/2024 7:00,0.008725,1,0.0,WB
1/22/2024 23:00,0.0091025,2,-0.001091,WB
1/24/2024 0:00,0.008363,1,0.0,WB
1/24/2024 13:00,0.010415,3,-0.0002685,SB
1/25/2024 7:00,0.00899075,4,8.27e-05,MS
1/26/2024 10:00,0.009860333,6,-4.11e-05,SS
1/27/2024 20:00,0.0078065,4,-3.24e-05,SB
1/28/2024 12:00,0.006072,1,0.0,MS
1/29/2024 0:00,0.007126,2,-3.4e-05,WB
1/30/2024 0:00,0.009653167,6,0.000132,SS
1/30/2024 13:00,0.0104125,2,-0.000753,WB
1/31/2024 9:00,0.005479333,3,-3e-05,MS
2/1/2024 2:00,0.0080735,2,-0.000691,SB
2/1/2024 16:00,0.0072465,2,0.001209,MS
2/2/2024 0:00,0.007356875,8,8.78e-05,MS
2/2/2024 16:00,0.0093235,2,-0.000499,WB
2/3/2024 12:00,0.008306333,3,0.000109,MS
2/3/2024 23:00,0.008131,1,0.0,MS
2/4/2024 3:00,0.008442,1,0.0,SB
2/4/2024 20:00,0.00659525,4,-0.0003643,MB
2/5/2024 21:00,0.012734,3,-0.0006305,MB
2/6/2024 8:00,0.014183571,7,0.000129714,MS
2/7/2024 18:00,0.009059,2,0.000222,MS
2/8/2024 8:00,0.01144125,8,1.96e-05,SB
2/8/2024 17:00,0.012441,1,0.0,MS
2/9/2024 14:00,0.014566,2,-0.000442,MB
2/10/2024 8:00,0.008104,1,0.0,WB
2/10/2024 12:00,0.006299667,3,-4.45e-05,MS
2/10/2024 16:00,0.0056855,2,9.3e-05,MS
2/12/2024 8:00,0.013569125,8,-0.000199107,WB
2/12/2024 18:00,0.0128845,2,0.000705,MS
2/15/2024 8:00,0.016134125,8,2.82e-05,MB
2/16/2024 15:00,0.02039125,4,-0.0004985,WB
2/17/2024 15:00,0.014351,1,0.0,SB
2/18/2024 7:00,0.014702308,13,0.000165544,MS
2/20/2024 8:00,0.015947,5,0.000201,MS
2/20/2024 23:00,0.011622,1,0.0,SS
2/21/2024 6:00,0.018247,2,-0.00203,MB
2/22/2024 14:00,0.0222815,2,-0.001747,WB
2/24/2024 3:00,0.009329,1,0.0,MS
2/26/2024 1:00,0.021594,1,0.0,WB
2/27/2024 11:00,0.049243,4,-0.0011518,WB
2/28/2024 9:00,0.038318333,3,-0.000999,MS
2/29/2024 0:00,0.06649975,8,0.001842119,WB
2/29/2024 12:00,0.072832,2,-0.000638,WB
2/29/2024 18:00,0.070642,1,0.0,MS
3/1/2024 5:00,0.063673,1,0.0,WB
3/2/2024 11:00,0.0341,2,0.00323,MS
3/2/2024 22:00,0.0362555,4,-0.0008104,WB
3/3/2024 11:00,0.038107,1,0.0,MS
3/3/2024 15:00,0.039398,1,0.0,WB
3/3/2024 17:00,0.039637,1,0.0,MS
3/4/2024 6:00,0.056458,2,-0.001858,SS
3/4/2024 15:00,0.077297,1,0.0,WB
3/4/2024 17:00,0.069096,1,0.0,WB
3/5/2024 1:00,0.0766734,5,0.0002459,MS
3/5/2024 15:00,0.085312,1,0.0,WB
3/6/2024 10:00,0.0539355,2,0.003745,MS
3/6/2024 15:00,0.05098,1,0.0,WB
3/7/2024 12:00,0.03595,1,0.0,MS
3/7/2024 16:00,0.03150625,4,-0.0013551,WB
3/8/2024 2:00,0.031112,1,0.0,MS
3/8/2024 10:00,0.035427,1,0.0,WB
3/8/2024 16:00,0.035748,1,0.0,WB
3/9/2024 8:00,0.026118375,8,-0.001075702,MS
3/9/2024 18:00,0.022155,3,-0.0012695,WB
3/10/2024 16:00,0.0532705,2,-0.005381,WB
3/11/2024 7:00,0.058849,1,0.0,SS
3/11/2024 17:00,0.0949575,2,-0.012691,WB
3/12/2024 16:00,0.074344,1,0.0,SS
3/12/2024 20:00,0.067826,1,0.0,MB
3/13/2024 12:00,0.058892,1,0.0,WB
3/14/2024 6:00,0.0347335,2,0.004061,MS
3/14/2024 22:00,0.047857,4,-0.0017676,WB
3/16/2024 6:00,0.020372,3,0.0011515,MS
3/16/2024 12:00,0.0168095,4,-0.0004868,MS
3/17/2024 1:00,0.024601,1,0.0,SS
3/17/2024 14:00,0.033003,2,-0.00175,WB
3/18/2024 10:00,0.022487,7,-0.000455536,WB
3/19/2024 7:00,0.017669,1,0.0,MS
3/19/2024 19:00,0.027222,5,0.0016855,WB
3/21/2024 5:00,0.012833,1,0.0,MS
3/21/2024 10:00,0.012809,1,0.0,WB
3/21/2024 12:00,0.012427,1,0.0,WB
3/22/2024 12:00,0.01198,1,0.0,MS
3/22/2024 22:00,0.012721,1,0.0,WB
3/23/2024 0:00,0.014343,2,-0.001336,MB
3/23/2024 8:00,0.014707,1,0.0,MS
3/23/2024 11:00,0.0153925,2,-0.000727,WB
3/23/2024 16:00,0.014734333,3,0.00029,MS
3/23/2024 21:00,0.014597,1,0.0,WB
3/24/2024 22:00,0.023308,2,0.000486,MS
3/25/2024 2:00,0.023996,1,0.0,WB
3/26/2024 4:00,0.03049975,4,-0.0014163,WB
3/26/2024 21:00,0.030824,1,0.0,WB
3/27/2024 17:00,0.040078,1,0.0,MS
3/28/2024 0:00,0.0403195,2,0.001463,WB
3/28/2024 10:00,0.043245,1,0.0,MS
3/28/2024 16:00,0.04279,1,0.0,WB
3/28/2024 18:00,0.042272,1,0.0,WB
3/29/2024 12:00,0.03452925,4,-0.0007695,MS
3/29/2024 17:00,0.030938,1,0.0,WB
3/29/2024 19:00,0.02991,2,-0.000578,WB
3/30/2024 3:00,0.030887,1,0.0,MS
3/30/2024 8:00,0.033023333,3,0.0007715,MS
3/30/2024 20:00,0.03392,1,0.0,WB
3/31/2024 6:00,0.035879,1,0.0,MS
4/1/2024 3:00,0.062897,1,0.0,WB
4/2/2024 12:00,0.01321,1,0.0,MS
4/3/2024 5:00,0.006995,1,0.0,WB
4/3/2024 8:00,0.007724,1,0.0,WB
4/3/2024 13:00,0.00755,2,0.00018,MS
4/3/2024 21:00,0.006997,1,0.0,WB
4/4/2024 7:00,0.0075045,2,0.000713,MS
4/4/2024 15:00,0.008945,1,0.0,WB
4/4/2024 17:00,0.007436,2,0.000842,WB
4/5/2024 4:00,0.007051,2,0.000134,WB
4/5/2024 9:00,0.006695143,7,-0.000104214,MB
4/6/2024 0:00,0.0055955,2,0.000931,WB
4/6/2024 5:00,0.0056105,2,0.000297,MS
4/6/2024 23:00,0.007724,1,0.0,MS
4/7/2024 6:00,0.009563,1,0.0,MS
4/7/2024 11:00,0.01085,1,0.0,WB
4/7/2024 14:00,0.0109164,5,0.0002138,MS
4/7/2024 20:00,0.01167,4,-0.000236,WB
4/8/2024 4:00,0.01136,1,0.0,WB
4/8/2024 17:00,0.0190085,2,-0.001343,WB
4/9/2024 17:00,0.01067,4,-0.0005214,WB
4/10/2024 4:00,0.009192182,11,4.28e-05,MB
4/11/2024 13:00,0.0102405,2,-0.001227,WB
4/12/2024 5:00,0.008855,2,0.000816,MS
4/12/2024 15:00,0.009724,1,0.0,MS
4/12/2024 17:00,0.011343,1,0.0,WB
4/13/2024 5:00,0.014107,2,-0.002178,WB
4/13/2024 16:00,0.012298,1,0.0,WB
4/14/2024 9:00,0.016942,2,-0.00343,WB
4/14/2024 14:00,0.017155,2,0.001212,WB
4/15/2024 15:00,0.006809,1,0.0,MS
4/16/2024 6:00,0.019622,1,0.0,WB
