datetime,sigai_output,signal
2023-11-04 02:00:00,0.00392151,WSB
2023-11-04 03:00:00,0.00424562,WSB
2023-11-06 08:00:00,0.0126369,MSB
2023-11-06 09:00:00,0.01248599,MSB
2023-11-07 00:00:00,0.00714067,WSB
2023-11-07 01:00:00,0.00697268,WSB
2023-11-07 02:00:00,0.00686456,WSB
2023-11-07 03:00:00,0.00690497,WSB
2023-11-13 08:00:00,0.01596467,MSB
2023-11-13 09:00:00,0.0153851,MSB
2023-11-13 10:00:00,0.01483455,MSB
2023-11-13 11:00:00,0.01485533,MSB
2023-11-13 12:00:00,0.01265514,MSB
2023-11-13 13:00:00,0.01311726,MSB
2023-11-13 14:00:00,0.01342313,MSB
2023-11-14 00:00:00,0.00947823,WSB
2023-11-17 00:00:00,0.00771484,WSB
2023-11-17 01:00:00,0.0077833,WSB
2023-11-17 02:00:00,0.00794445,WSB
2023-11-21 00:00:00,0.00668357,WSB
2023-11-21 01:00:00,0.00668366,WSB
2023-11-21 02:00:00,0.00669035,WSB
2023-11-21 03:00:00,0.0066923,WSB
2023-11-22 08:00:00,0.0062574,WSB
2023-11-22 09:00:00,0.00628777,WSB
2023-11-22 10:00:00,0.00629376,WSB
2023-11-22 11:00:00,0.00633043,WSB
2023-11-23 21:00:00,0.0097774,WSB
2023-11-25 00:00:00,0.00599322,WSB
2023-11-25 01:00:00,0.00576607,WSB
2023-11-25 02:00:00,0.00551395,WSB
2023-11-25 03:00:00,0.00527917,WSB
2023-11-25 04:00:00,0.00508699,WSB
2023-11-25 05:00:00,0.0049874,WSB
2023-11-26 23:00:00,0.00647388,WSB
2023-11-27 08:00:00,0.00666618,WSB
2023-11-27 12:00:00,0.00520351,WSB
2023-11-27 13:00:00,0.00515012,WSB
2023-11-27 16:00:00,0.00370795,WSB
2023-11-27 17:00:00,0.00368093,WSB
2023-11-27 18:00:00,0.00367795,WSB
2023-11-29 00:00:00,0.00340487,WSB
2023-11-29 01:00:00,0.00400322,WSB
2023-11-29 02:00:00,0.0040277,WSB
2023-11-29 03:00:00,0.00405659,WSB
2023-11-29 04:00:00,0.00266757,WSB
2023-11-29 05:00:00,0.00269345,WSB
2023-11-29 06:00:00,0.00261601,WSB
2023-11-29 07:00:00,0.00256333,WSB
2023-12-02 03:00:00,0.00767115,WSB
2023-12-02 04:00:00,0.00742168,WSB
2023-12-04 20:00:00,0.01364393,MSB
2023-12-04 21:00:00,0.01367577,MSB
2023-12-04 22:00:00,0.01392378,MSB
2023-12-05 15:00:00,0.01260816,MSB
2023-12-05 16:00:00,0.01218518,MSB
2023-12-05 17:00:00,0.01184535,MSB
2023-12-05 18:00:00,0.01164887,MSB
2023-12-05 19:00:00,0.01165876,MSB
2023-12-06 08:00:00,0.0091137,WSB
2023-12-06 09:00:00,0.00912767,WSB
2023-12-06 10:00:00,0.00921236,WSB
2023-12-07 00:00:00,0.00556899,WSB
2023-12-07 01:00:00,0.00555902,WSB
2023-12-07 02:00:00,0.00555602,WSB
2023-12-07 03:00:00,0.00555671,WSB
2023-12-09 00:00:00,0.00930148,WSB
2023-12-09 01:00:00,0.01013438,WSB
2023-12-09 02:00:00,0.01054964,WSB
2023-12-09 03:00:00,0.0107146,WSB
2023-12-09 04:00:00,0.01089451,WSB
2023-12-11 08:00:00,0.01103024,WSB
2023-12-11 09:00:00,0.01216103,MSB
2023-12-11 10:00:00,0.01211646,MSB
2023-12-11 11:00:00,0.01178099,MSB
2023-12-11 12:00:00,0.01129724,WSB
2023-12-11 13:00:00,0.01123271,WSB
2023-12-11 14:00:00,0.01100609,WSB
2023-12-13 08:00:00,0.00974873,WSB
2023-12-13 09:00:00,0.00975206,WSB
2023-12-14 00:00:00,0.0061266,WSB
2023-12-14 01:00:00,0.00599161,WSB
2023-12-14 02:00:00,0.00577695,WSB
2023-12-16 00:00:00,0.01026364,WSB
2023-12-16 01:00:00,0.01063961,WSB
2023-12-17 16:00:00,0.0228871,SSB
2023-12-18 08:00:00,0.00708048,WSB
2023-12-18 09:00:00,0.00700752,WSB
2023-12-18 10:00:00,0.00741837,WSB
2023-12-18 11:00:00,0.00824026,WSB
2023-12-18 12:00:00,0.00940654,WSB
2023-12-20 08:00:00,0.00929116,WSB
2023-12-20 09:00:00,0.00917584,WSB
2023-12-20 10:00:00,0.00924372,WSB
2023-12-20 11:00:00,0.00930772,WSB
2023-12-20 12:00:00,0.00939644,WSB
2023-12-22 00:00:00,0.01453056,MSB
2023-12-22 01:00:00,0.01452427,MSB
2023-12-22 02:00:00,0.01553207,MSB
2023-12-22 03:00:00,0.01626369,MSB
2023-12-24 00:00:00,0.00655779,WSB
2023-12-26 23:00:00,0.04167954,SSB
2023-12-27 00:00:00,0.02856041,SSB
2023-12-27 01:00:00,0.02769499,SSB
2023-12-27 02:00:00,0.02778377,SSB
2023-12-27 03:00:00,0.02803011,SSB
2023-12-27 04:00:00,0.02776422,SSB
2023-12-27 05:00:00,0.02823195,SSB
2023-12-29 08:00:00,0.03524762,SSB
2023-12-29 09:00:00,0.03393984,SSB
2023-12-29 10:00:00,0.0344854,SSB
2023-12-29 11:00:00,0.03493752,SSB
2023-12-29 12:00:00,0.03585965,SSB
2024-01-01 16:00:00,0.02463193,SSB
2024-01-01 17:00:00,0.02419576,SSB
2024-01-01 18:00:00,0.02524492,SSB
2024-01-01 19:00:00,0.02696425,SSB
2024-01-02 22:00:00,0.03800521,SSB
2024-01-02 23:00:00,0.03734204,SSB
2024-01-03 00:00:00,0.0129482,MSB
2024-01-03 01:00:00,0.01348158,MSB
2024-01-03 02:00:00,0.01567026,MSB
2024-01-03 03:00:00,0.01618696,MSB
2024-01-03 04:00:00,0.01386833,MSB
2024-01-03 05:00:00,0.01342708,MSB
2024-01-03 06:00:00,0.01257952,MSB
2024-01-03 16:00:00,-0.0038621,MSB
2024-01-03 17:00:00,-0.00421033,MSB
2024-01-03 18:00:00,-0.00458042,MSB
2024-01-03 19:00:00,-0.00445666,MSB
2024-01-05 00:00:00,0.00297034,WSB
2024-01-05 01:00:00,0.00215352,WSB
2024-01-05 02:00:00,0.00226221,WSB
2024-01-05 03:00:00,0.00239558,WSB
2024-01-05 04:00:00,0.00186413,WSB
2024-01-06 00:00:00,0.00156242,WSB
2024-01-06 01:00:00,0.00133031,WSB
2024-01-06 02:00:00,0.00119212,WSB
2024-01-06 04:00:00,0.00081854,WSB
2024-01-06 20:00:00,3.419e-05,WSB
2024-01-06 21:00:00,-0.00063276,WSB
2024-01-06 22:00:00,-0.00093563,WSB
2024-01-06 23:00:00,-0.00092653,WSB
2024-01-07 23:00:00,0.00330071,WSB
2024-01-08 00:00:00,0.00029577,WSB
2024-01-08 01:00:00,0.0004574,WSB
2024-01-08 02:00:00,0.00043901,WSB
2024-01-08 03:00:00,-0.00027025,WSB
2024-01-08 04:00:00,-0.0012914,WSB
2024-01-08 05:00:00,-0.00083772,WSB
2024-01-08 06:00:00,-0.00063361,WSB
2024-01-10 16:00:00,0.00429272,WSB
2024-01-10 17:00:00,0.00449869,WSB
2024-01-10 18:00:00,0.00468442,WSB
2024-01-10 19:00:00,0.00478077,WSB
2024-01-10 20:00:00,0.00480601,WSB
2024-01-15 22:00:00,0.01053314,WSB
2024-01-15 23:00:00,0.00977308,WSB
2024-01-16 16:00:00,0.00780861,WSB
2024-01-16 17:00:00,0.00691668,WSB
2024-01-16 18:00:00,0.00658757,WSB
2024-01-16 19:00:00,0.00591565,WSB
2024-01-16 20:00:00,0.0058405,WSB
2024-01-16 21:00:00,0.00614559,WSB
2024-01-16 22:00:00,0.00632534,WSB
2024-01-17 00:00:00,0.00415937,WSB
2024-01-17 01:00:00,0.00500682,WSB
2024-01-19 04:00:00,0.00361747,WSB
2024-01-20 08:00:00,0.00487066,WSB
2024-01-20 09:00:00,0.00393279,WSB
2024-01-20 10:00:00,0.0037195,WSB
2024-01-20 11:00:00,0.00365833,WSB
2024-01-20 12:00:00,0.00354658,WSB
2024-01-20 13:00:00,0.00328324,WSB
2024-01-20 14:00:00,0.00327414,WSB
2024-01-24 16:00:00,0.00747139,WSB
2024-01-24 17:00:00,0.00738862,WSB
2024-01-27 00:00:00,0.00717095,WSB
2024-01-27 01:00:00,0.00776008,WSB
2024-01-27 16:00:00,0.00425117,WSB
2024-01-28 00:00:00,0.00127397,WSB
2024-01-28 01:00:00,0.00191585,WSB
2024-01-28 02:00:00,0.00331075,WSB
2024-01-30 16:00:00,0.00610103,WSB
2024-01-30 17:00:00,0.00670014,WSB
2024-01-30 18:00:00,0.00613788,WSB
2024-01-30 19:00:00,0.00534205,WSB
2024-01-30 20:00:00,0.00164284,WSB
2024-01-30 21:00:00,0.00149606,WSB
2024-01-30 22:00:00,0.00151452,WSB
2024-01-30 23:00:00,0.00151818,WSB
2024-01-31 00:00:00,0.00128592,WSB
2024-02-01 04:00:00,0.00327068,WSB
2024-02-01 05:00:00,0.00308828,WSB
2024-02-01 06:00:00,0.00308499,WSB
2024-02-01 07:00:00,0.00314084,WSB
2024-02-01 08:00:00,0.00209924,WSB
2024-02-01 09:00:00,0.00214248,WSB
2024-02-01 10:00:00,0.00215443,WSB
2024-02-01 11:00:00,0.00216201,WSB
2024-02-03 00:00:00,0.00545891,WSB
2024-02-04 04:00:00,0.00654903,WSB
2024-02-04 05:00:00,0.00657006,WSB
2024-02-04 06:00:00,0.00664603,WSB
2024-02-04 07:00:00,0.00647371,WSB
2024-02-04 08:00:00,0.00163324,WSB
2024-02-04 09:00:00,0.00118171,WSB
2024-02-04 10:00:00,0.00169201,WSB
2024-02-04 11:00:00,0.00262787,WSB
2024-02-04 12:00:00,0.0021041,WSB
2024-02-07 08:00:00,0.00538386,WSB
2024-02-08 16:00:00,0.00710312,WSB
2024-02-09 00:00:00,0.00529636,WSB
2024-02-09 01:00:00,0.00170341,WSB
2024-02-09 02:00:00,0.0021223,WSB
2024-02-09 03:00:00,0.00392487,WSB
2024-02-11 21:00:00,0.00897044,WSB
2024-02-11 22:00:00,0.00926007,WSB
2024-02-14 00:00:00,0.0040008,WSB
2024-02-14 01:00:00,0.00432597,WSB
2024-02-14 02:00:00,0.00446626,WSB
2024-02-14 03:00:00,0.00463207,WSB
2024-02-17 00:00:00,0.00909582,WSB
2024-02-17 01:00:00,0.00957988,WSB
2024-02-17 02:00:00,0.01017948,WSB
2024-02-17 03:00:00,0.01071234,WSB
2024-02-17 04:00:00,0.00937672,WSB
2024-02-17 16:00:00,0.00751893,WSB
2024-02-17 17:00:00,0.00753274,WSB
2024-02-17 18:00:00,0.00721215,WSB
2024-02-17 19:00:00,0.00688012,WSB
2024-02-19 18:00:00,0.01645632,MSB
2024-02-19 19:00:00,0.01555596,MSB
2024-02-19 20:00:00,0.01167609,MSB
2024-02-19 21:00:00,0.01023777,WSB
2024-02-19 22:00:00,0.00902141,WSB
2024-02-19 23:00:00,0.00820778,WSB
2024-02-20 00:00:00,0.00462628,WSB
2024-02-20 01:00:00,0.00194247,WSB
2024-02-20 02:00:00,0.00212193,WSB
2024-02-20 03:00:00,0.00367472,WSB
2024-02-29 16:00:00,0.04968585,SSB
2024-02-29 22:00:00,0.05353924,SSB
2024-02-29 23:00:00,0.0512346,SSB
2024-03-01 08:00:00,0.04746439,SSB
2024-03-01 11:00:00,0.04663758,SSB
2024-03-01 12:00:00,0.04324969,SSB
2024-03-01 13:00:00,0.04379689,SSB
2024-03-01 19:00:00,0.03798438,SSB
2024-03-01 20:00:00,0.03052177,SSB
2024-03-01 21:00:00,0.02292249,SSB
2024-03-01 22:00:00,0.01842841,MSB
2024-03-01 23:00:00,0.01622793,MSB
2024-03-02 00:00:00,0.02258413,SSB
2024-03-04 21:00:00,0.0420884,SSB
2024-03-04 22:00:00,0.03879189,SSB
2024-03-04 23:00:00,0.03940096,SSB
2024-03-05 20:00:00,0.04603343,SSB
2024-03-05 21:00:00,0.03864796,SSB
2024-03-05 22:00:00,0.03195149,SSB
2024-03-05 23:00:00,0.02562799,SSB
2024-03-06 00:00:00,0.01958704,MSB
2024-03-06 01:00:00,0.01663256,MSB
2024-03-06 02:00:00,0.01637642,MSB
2024-03-08 20:00:00,0.02146917,SSB
2024-03-08 21:00:00,0.01671249,MSB
2024-03-08 22:00:00,0.01222954,MSB
2024-03-08 23:00:00,0.00843362,WSB
2024-03-09 00:00:00,0.01150499,WSB
2024-03-09 01:00:00,0.01286822,MSB
2024-03-09 02:00:00,0.01229323,MSB
2024-03-13 00:00:00,0.04871631,SSB
2024-03-13 03:00:00,0.04551176,SSB
2024-03-13 04:00:00,0.03750396,SSB
2024-03-13 05:00:00,0.03504462,SSB
2024-03-13 06:00:00,0.03520007,SSB
2024-03-13 19:00:00,0.02832555,SSB
2024-03-13 20:00:00,0.01530759,MSB
2024-03-13 21:00:00,0.01221182,MSB
2024-03-13 22:00:00,0.00943111,WSB
2024-03-13 23:00:00,0.00921871,WSB
2024-03-14 00:00:00,0.01071056,WSB
2024-03-15 04:00:00,0.02108918,SSB
2024-03-15 05:00:00,0.02235613,SSB
2024-03-15 06:00:00,0.02762997,SSB
2024-03-15 20:00:00,0.00811056,WSB
2024-03-15 21:00:00,0.00729185,WSB
2024-03-15 22:00:00,0.00795642,WSB
2024-03-17 18:00:00,0.02526761,SSB
2024-03-17 19:00:00,0.02095894,SSB
2024-03-17 20:00:00,0.01754071,MSB
2024-03-17 21:00:00,0.01347334,MSB
2024-03-17 22:00:00,0.01184198,MSB
2024-03-17 23:00:00,0.01135567,WSB
2024-03-18 00:00:00,0.01114148,WSB
2024-03-18 01:00:00,0.01116919,WSB
2024-03-19 00:00:00,0.01010938,WSB
2024-03-19 01:00:00,0.00935131,WSB
2024-03-19 02:00:00,0.01048651,WSB
2024-03-22 01:00:00,0.00804941,WSB
2024-03-22 02:00:00,0.00731633,WSB
2024-03-22 03:00:00,0.00741846,WSB
2024-03-25 07:00:00,0.01508444,MSB
2024-03-25 09:00:00,0.01348016,MSB
2024-03-25 10:00:00,0.01377178,MSB
2024-03-25 11:00:00,0.0129582,MSB
2024-03-25 12:00:00,0.01131103,WSB
2024-03-25 13:00:00,0.01239983,MSB
2024-03-27 23:00:00,0.02967232,SSB
2024-03-28 20:00:00,0.03006017,SSB
2024-03-28 21:00:00,0.02483264,SSB
2024-03-28 22:00:00,0.02214831,SSB
2024-03-28 23:00:00,0.02258203,SSB
2024-03-30 00:00:00,0.01899825,MSB
2024-03-30 01:00:00,0.02131155,SSB
2024-04-01 06:00:00,0.04437276,SSB
2024-04-01 07:00:00,0.03730089,SSB
2024-04-01 08:00:00,0.03214978,SSB
2024-04-01 09:00:00,0.03030262,SSB
2024-04-01 10:00:00,0.03158576,SSB
2024-04-01 11:00:00,0.03326753,SSB
2024-04-01 12:00:00,0.02198152,SSB
2024-04-01 13:00:00,0.0236217,SSB
2024-04-01 14:00:00,0.02281653,SSB
2024-04-01 15:00:00,0.01946568,MSB
2024-04-01 16:00:00,0.01586783,MSB
2024-04-04 00:00:00,0.0027888,WSB
2024-04-04 01:00:00,0.00246367,WSB
2024-04-04 02:00:00,0.00151556,WSB
2024-04-04 03:00:00,0.00276615,WSB
2024-04-05 02:00:00,0.00300222,WSB
2024-04-05 19:00:00,0.00286095,WSB
2024-04-05 20:00:00,0.00094751,WSB
2024-04-05 21:00:00,-0.00010609,WSB
2024-04-05 22:00:00,0.00059336,WSB
2024-04-10 20:00:00,0.00580081,WSB
2024-04-10 21:00:00,0.00538249,WSB
2024-04-10 22:00:00,0.00525201,WSB
2024-04-11 21:00:00,0.00481558,WSB
2024-04-12 21:00:00,0.00303404,WSB
2024-04-13 20:00:00,-0.00398003,MSB
2024-04-13 21:00:00,-0.01560885,SSB
2024-04-13 22:00:00,-0.01238583,MSB
2024-04-15 07:00:00,0.0001009,WSB
2024-04-15 08:00:00,-0.00487917,MSB
2024-04-15 09:00:00,-0.00178765,WSB
2024-04-17 12:00:00,-9.36e-06,WSB
